gene,score
ORTHOMCL18983,0
ORTHOMCL9688,0
ORTHOMCL9608,0
ORTHOMCL19738,0
ORTHOMCL13909,0
ORTHOMCL12018,0
ORTHOMCL10230,0
ORTHOMCL9170,0
ORTHOMCL14401,0
ORTHOMCL20472,0
ORTHOMCL7819,0
ORTHOMCL18511,0
ORTHOMCL2520,0
ORTHOMCL20024,0
ORTHOMCL8286,0
ORTHOMCL18498,0
ORTHOMCL13586,0
ORTHOMCL6677,0
ORTHOMCL8144,0
ORTHOMCL19220,0
ORTHOMCL15740,0
ORTHOMCL8234,0
ORTHOMCL9655,0
ORTHOMCL4009,0
ORTHOMCL16215,0
ORTHOMCL16444,0
ORTHOMCL7485,0
ORTHOMCL3401,0
ORTHOMCL5125,0
ORTHOMCL13070,0
ORTHOMCL13069,0
ORTHOMCL17861,0
ORTHOMCL7369,0
ORTHOMCL3688,0
ORTHOMCL15707,0
ORTHOMCL5973,0
ORTHOMCL2452,0
ORTHOMCL14803,0
ORTHOMCL9388,0
ORTHOMCL17735,0
ORTHOMCL1597,0
ORTHOMCL1783,0
ORTHOMCL16933,0
ORTHOMCL10542,0
ORTHOMCL11595,0
ORTHOMCL16042,0
ORTHOMCL11311,0
ORTHOMCL11961,0
ORTHOMCL1666,0
ORTHOMCL7520,0
ORTHOMCL2995,0
ORTHOMCL4902,0
ORTHOMCL22711,0
ORTHOMCL7384,0
ORTHOMCL5101,0
ORTHOMCL12258,0
ORTHOMCL8040,0
ORTHOMCL18640,0
ORTHOMCL10323,0
ORTHOMCL15528,0
ORTHOMCL15984,0
ORTHOMCL9787,0
ORTHOMCL9125,0
ORTHOMCL7100,0
ORTHOMCL16908,0
ORTHOMCL8159,0
ORTHOMCL6500,0
ORTHOMCL15399,0
ORTHOMCL8337,0
ORTHOMCL2129,0
ORTHOMCL18609,0
ORTHOMCL14935,0
ORTHOMCL17211,0
ORTHOMCL10812,0
ORTHOMCL13158,0
ORTHOMCL8471,0
ORTHOMCL13376,0
ORTHOMCL10728,0
ORTHOMCL10972,0
ORTHOMCL17774,0
ORTHOMCL6659,0
ORTHOMCL5878,0
ORTHOMCL675,0
ORTHOMCL10371,0
ORTHOMCL10486,0
ORTHOMCL9653,0
ORTHOMCL7418,0
ORTHOMCL17784,0
ORTHOMCL8813,0
ORTHOMCL9173,0
ORTHOMCL13668,0
ORTHOMCL14031,0
ORTHOMCL10899,0
ORTHOMCL13970,0
ORTHOMCL17069,0
ORTHOMCL9532,0
ORTHOMCL2067,0
ORTHOMCL22461,0
ORTHOMCL20671,0
ORTHOMCL20522,0
ORTHOMCL16339,0
ORTHOMCL6837,0
ORTHOMCL16793,0
ORTHOMCL20075,0
ORTHOMCL9515,0
ORTHOMCL22378,0
ORTHOMCL7760,0
ORTHOMCL22390,0
ORTHOMCL7543,0
ORTHOMCL10641,0
ORTHOMCL6808,0
ORTHOMCL5138,0
ORTHOMCL13367,0
ORTHOMCL21716,0
ORTHOMCL13675,0
ORTHOMCL15533,0
ORTHOMCL18433,0
ORTHOMCL9443,0
ORTHOMCL13464,0
ORTHOMCL3981,0
ORTHOMCL10412,0
ORTHOMCL12006,0
ORTHOMCL7509,0
ORTHOMCL11441,0
ORTHOMCL10841,0
ORTHOMCL7694,0
ORTHOMCL11481,0
ORTHOMCL22562,0
ORTHOMCL13585,0
ORTHOMCL22277,0
ORTHOMCL16936,0
ORTHOMCL12618,0
ORTHOMCL16564,0
ORTHOMCL12092,0
ORTHOMCL9148,0
ORTHOMCL12236,0
ORTHOMCL21048,0
ORTHOMCL11706,0
ORTHOMCL14953,0
ORTHOMCL13008,0
ORTHOMCL14327,0
ORTHOMCL13748,0
ORTHOMCL10489,0
ORTHOMCL17472,0
ORTHOMCL15569,0
ORTHOMCL11577,0
ORTHOMCL17008,0
ORTHOMCL8059,0
ORTHOMCL14258,0
ORTHOMCL4528,0
ORTHOMCL6658,0
ORTHOMCL10210,0
ORTHOMCL17255,0
ORTHOMCL10383,0
ORTHOMCL2667,0
ORTHOMCL14310,0
ORTHOMCL22781,0
ORTHOMCL14089,0
ORTHOMCL7190,0
ORTHOMCL6578,0
ORTHOMCL10278,0
ORTHOMCL9634,0
ORTHOMCL14795,0
ORTHOMCL9191,0
ORTHOMCL11926,0
ORTHOMCL11469,0
ORTHOMCL12523,0
ORTHOMCL1520,0
ORTHOMCL8437,0
ORTHOMCL3528,0
ORTHOMCL10103,0
ORTHOMCL21162,0
ORTHOMCL15525,0
ORTHOMCL4848,0
ORTHOMCL14271,0
ORTHOMCL11860,0
ORTHOMCL22265,0
ORTHOMCL20490,0
ORTHOMCL15091,0
ORTHOMCL12653,0
ORTHOMCL7390,0
ORTHOMCL12967,0
ORTHOMCL22474,0
ORTHOMCL17935,0
ORTHOMCL2000,0
ORTHOMCL21504,0
ORTHOMCL4799,0
ORTHOMCL14289,0
ORTHOMCL14627,0
ORTHOMCL2788,0
ORTHOMCL14986,0
ORTHOMCL17539,0
ORTHOMCL11464,0
ORTHOMCL20080,0
ORTHOMCL20420,0
ORTHOMCL5561,0
ORTHOMCL7218,0
ORTHOMCL5191,0
ORTHOMCL16783,0
ORTHOMCL21489,0
ORTHOMCL10390,0
ORTHOMCL10417,0
ORTHOMCL6483,0
ORTHOMCL12586,0
ORTHOMCL17907,0
ORTHOMCL21534,0
ORTHOMCL1210,0
ORTHOMCL12782,0
ORTHOMCL18075,0
ORTHOMCL4344,0
ORTHOMCL16261,0
ORTHOMCL7507,0
ORTHOMCL17512,0
ORTHOMCL13910,0
ORTHOMCL11929,0
ORTHOMCL19932,0
ORTHOMCL6385,0
ORTHOMCL2205,0
ORTHOMCL22498,0
ORTHOMCL9768,0
ORTHOMCL6925,0
ORTHOMCL7301,0
ORTHOMCL16125,0
ORTHOMCL10971,0
ORTHOMCL7721,0
ORTHOMCL7073,0
ORTHOMCL15014,0
ORTHOMCL14385,0
ORTHOMCL21549,0
ORTHOMCL7575,0
ORTHOMCL10140,0
ORTHOMCL13009,0
ORTHOMCL4505,0
ORTHOMCL13506,0
ORTHOMCL7197,0
ORTHOMCL13006,0
ORTHOMCL19316,0
ORTHOMCL3541,0
ORTHOMCL17693,0
ORTHOMCL6492,0
ORTHOMCL13042,0
ORTHOMCL6551,0
ORTHOMCL8539,0
ORTHOMCL17438,0
ORTHOMCL17690,0
ORTHOMCL5057,0
ORTHOMCL9019,0
ORTHOMCL18610,0
ORTHOMCL11597,0
ORTHOMCL19554,0
ORTHOMCL8277,0
ORTHOMCL4206,0
ORTHOMCL20046,0
ORTHOMCL10982,0
ORTHOMCL2145,0
ORTHOMCL13641,0
ORTHOMCL22387,0
ORTHOMCL4725,0
ORTHOMCL22551,0
ORTHOMCL3090,0
ORTHOMCL14892,0
ORTHOMCL15752,0
ORTHOMCL20448,0
ORTHOMCL9656,0
ORTHOMCL4231,0
ORTHOMCL5653,0
ORTHOMCL11115,0
ORTHOMCL16928,0
ORTHOMCL2014,0
ORTHOMCL12608,0
ORTHOMCL4031,0
ORTHOMCL15186,0
ORTHOMCL9509,0
ORTHOMCL20107,0
ORTHOMCL6456,0
ORTHOMCL15142,0
ORTHOMCL20078,0
ORTHOMCL5971,0
ORTHOMCL6653,0
ORTHOMCL8237,0
ORTHOMCL8658,0
ORTHOMCL9756,0
ORTHOMCL15507,0
ORTHOMCL8172,0
ORTHOMCL3289,0
ORTHOMCL20665,0
ORTHOMCL11826,0
ORTHOMCL17625,0
ORTHOMCL17071,0
ORTHOMCL5661,0
ORTHOMCL14876,0
ORTHOMCL15456,0
ORTHOMCL14746,0
ORTHOMCL21392,0
ORTHOMCL14613,0
ORTHOMCL21422,0
ORTHOMCL13144,0
ORTHOMCL11657,0
ORTHOMCL21710,0
ORTHOMCL17420,0
ORTHOMCL12336,0
ORTHOMCL15156,0
ORTHOMCL13836,0
ORTHOMCL6303,0
ORTHOMCL16044,0
ORTHOMCL9943,0
ORTHOMCL14911,0
ORTHOMCL2597,0
ORTHOMCL1750,0
ORTHOMCL5844,0
ORTHOMCL16296,0
ORTHOMCL10980,0
ORTHOMCL7693,0
ORTHOMCL7410,0
ORTHOMCL5432,0
ORTHOMCL19171,0
ORTHOMCL9221,0
ORTHOMCL10226,0
ORTHOMCL2404,0
ORTHOMCL8105,0
ORTHOMCL18633,0
ORTHOMCL8908,0
ORTHOMCL17952,0
ORTHOMCL9358,0
ORTHOMCL13026,0
ORTHOMCL13111,0
ORTHOMCL13270,0
ORTHOMCL9622,0
ORTHOMCL12144,0
ORTHOMCL13759,0
ORTHOMCL17811,0
ORTHOMCL11664,0
ORTHOMCL11567,0
ORTHOMCL18428,0
ORTHOMCL18686,0
ORTHOMCL11429,0
ORTHOMCL15684,0
ORTHOMCL13647,0
ORTHOMCL12564,0
ORTHOMCL10921,0
ORTHOMCL11914,0
ORTHOMCL3076,0
ORTHOMCL17341,0
ORTHOMCL10220,0
ORTHOMCL12111,0
ORTHOMCL7467,0
ORTHOMCL10311,0
ORTHOMCL17813,0
ORTHOMCL22163,0
ORTHOMCL6698,0
ORTHOMCL22177,0
ORTHOMCL16176,0
ORTHOMCL19759,0
ORTHOMCL8120,0
ORTHOMCL9666,0
ORTHOMCL17740,0
ORTHOMCL2042,0
ORTHOMCL14762,0
ORTHOMCL22621,0
ORTHOMCL16224,0
ORTHOMCL10919,0
ORTHOMCL2342,0
ORTHOMCL5902,0
ORTHOMCL21512,0
ORTHOMCL2446,0
ORTHOMCL11503,0
ORTHOMCL18952,0
ORTHOMCL9691,0
ORTHOMCL889,0
ORTHOMCL17776,0
ORTHOMCL13290,0
ORTHOMCL20314,0
ORTHOMCL5656,0
ORTHOMCL10698,0
ORTHOMCL14887,0
ORTHOMCL16201,0
ORTHOMCL18612,0
ORTHOMCL17582,0
ORTHOMCL5628,0
ORTHOMCL13166,0
ORTHOMCL10443,0
ORTHOMCL9731,0
ORTHOMCL17779,0
ORTHOMCL20154,0
ORTHOMCL16486,0
ORTHOMCL18762,0
ORTHOMCL16196,0
ORTHOMCL20370,0
ORTHOMCL5865,0
ORTHOMCL8284,0
ORTHOMCL14687,0
ORTHOMCL19138,0
ORTHOMCL4801,0
ORTHOMCL14010,0
ORTHOMCL12994,0
ORTHOMCL17741,0
ORTHOMCL16021,0
ORTHOMCL10379,0
ORTHOMCL11901,0
ORTHOMCL11746,0
ORTHOMCL17401,0
ORTHOMCL4136,0
ORTHOMCL10637,0
ORTHOMCL11088,0
ORTHOMCL22615,0
ORTHOMCL16967,0
ORTHOMCL13712,0
ORTHOMCL14755,0
ORTHOMCL13760,0
ORTHOMCL11242,0
ORTHOMCL14765,0
ORTHOMCL21635,0
ORTHOMCL8988,0
ORTHOMCL12630,0
ORTHOMCL15308,0
ORTHOMCL20425,0
ORTHOMCL20667,0
ORTHOMCL21122,0
ORTHOMCL15577,0
ORTHOMCL17265,0
ORTHOMCL17696,0
ORTHOMCL7772,0
ORTHOMCL16355,0
ORTHOMCL10648,0
ORTHOMCL9382,0
ORTHOMCL19581,0
ORTHOMCL17903,0
ORTHOMCL12228,0
ORTHOMCL13398,0
ORTHOMCL14999,0
ORTHOMCL13943,0
ORTHOMCL21724,0
ORTHOMCL13360,0
ORTHOMCL15087,0
ORTHOMCL13977,0
ORTHOMCL12588,0
ORTHOMCL13652,0
ORTHOMCL12667,0
ORTHOMCL4539,0
ORTHOMCL7697,0
ORTHOMCL14904,0
ORTHOMCL12781,0
ORTHOMCL9606,0
ORTHOMCL13199,0
ORTHOMCL2041,0
ORTHOMCL10393,0
ORTHOMCL12597,0
ORTHOMCL12239,0
ORTHOMCL14235,0
ORTHOMCL5039,0
ORTHOMCL4215,0
ORTHOMCL4441,0
ORTHOMCL2718,0
ORTHOMCL14783,0
ORTHOMCL13898,0
ORTHOMCL21154,0
ORTHOMCL21720,0
ORTHOMCL19287,0
ORTHOMCL8258,0
ORTHOMCL18679,0
ORTHOMCL11671,0
ORTHOMCL16718,0
ORTHOMCL6543,0
ORTHOMCL17821,0
ORTHOMCL19317,0
ORTHOMCL18644,0
ORTHOMCL21389,0
ORTHOMCL5888,0
ORTHOMCL8119,0
ORTHOMCL8322,0
ORTHOMCL10947,0
ORTHOMCL15474,0
ORTHOMCL8338,0
ORTHOMCL3889,0
ORTHOMCL6140,0
ORTHOMCL4089,0
ORTHOMCL14878,0
ORTHOMCL18158,0
ORTHOMCL3783,0
ORTHOMCL21695,0
ORTHOMCL21772,0
ORTHOMCL10918,0
ORTHOMCL4474,0
ORTHOMCL6753,0
ORTHOMCL18611,0
ORTHOMCL7174,0
ORTHOMCL19548,0
ORTHOMCL19729,0
ORTHOMCL20785,0
ORTHOMCL12057,0
ORTHOMCL21042,0
ORTHOMCL2921,0
ORTHOMCL10871,0
ORTHOMCL19279,0
ORTHOMCL2594,0
ORTHOMCL4502,0
ORTHOMCL22267,0
ORTHOMCL11485,0
ORTHOMCL11897,0
ORTHOMCL14632,0
ORTHOMCL6682,0
ORTHOMCL22236,0
ORTHOMCL21714,0
ORTHOMCL5194,0
ORTHOMCL11532,0
ORTHOMCL9039,0
ORTHOMCL22789,0
ORTHOMCL8086,0
ORTHOMCL9886,0
ORTHOMCL17264,0
ORTHOMCL14938,0
ORTHOMCL8453,0
ORTHOMCL21110,0
ORTHOMCL15929,0
ORTHOMCL20095,0
ORTHOMCL6627,0
ORTHOMCL9807,0
ORTHOMCL7202,0
ORTHOMCL3842,0
ORTHOMCL16767,0
ORTHOMCL964,0
ORTHOMCL14888,0
ORTHOMCL17509,0
ORTHOMCL21754,0
ORTHOMCL18524,0
ORTHOMCL18641,0
ORTHOMCL16265,0
ORTHOMCL18359,0
ORTHOMCL14873,0
ORTHOMCL7273,0
ORTHOMCL17132,0
ORTHOMCL18422,0
ORTHOMCL15079,0
ORTHOMCL15548,0
ORTHOMCL12188,0
ORTHOMCL6521,0
ORTHOMCL15578,0
ORTHOMCL15300,0
ORTHOMCL10941,0
ORTHOMCL3167,0
ORTHOMCL10732,0
ORTHOMCL22534,0
ORTHOMCL5151,0
ORTHOMCL15403,0
ORTHOMCL1901,0
ORTHOMCL7281,0
ORTHOMCL15614,0
ORTHOMCL18155,0
ORTHOMCL11642,0
ORTHOMCL9415,0
ORTHOMCL15541,0
ORTHOMCL9049,0
ORTHOMCL13629,0
ORTHOMCL2535,0
ORTHOMCL4694,0
ORTHOMCL9425,0
ORTHOMCL13942,0
ORTHOMCL11934,0
ORTHOMCL11268,0
ORTHOMCL21747,0
ORTHOMCL20133,0
ORTHOMCL22654,0
ORTHOMCL7569,0
ORTHOMCL21460,0
ORTHOMCL19775,0
ORTHOMCL5817,0
ORTHOMCL3706,0
ORTHOMCL15530,0
ORTHOMCL21502,0
ORTHOMCL7744,0
ORTHOMCL17360,0
ORTHOMCL22584,0
ORTHOMCL15532,0
ORTHOMCL7307,0
ORTHOMCL6401,0
ORTHOMCL2730,0
ORTHOMCL22002,0
ORTHOMCL16922,0
ORTHOMCL4325,0
ORTHOMCL16312,0
ORTHOMCL10911,0
ORTHOMCL2975,0
ORTHOMCL7041,0
ORTHOMCL8932,0
ORTHOMCL18177,0
ORTHOMCL13176,0
ORTHOMCL4664,0
ORTHOMCL9048,0
ORTHOMCL10617,0
ORTHOMCL13037,0
ORTHOMCL1711,0
ORTHOMCL21865,0
ORTHOMCL22511,0
ORTHOMCL2255,0
ORTHOMCL15176,0
ORTHOMCL7440,0
ORTHOMCL20279,0
ORTHOMCL9307,0
ORTHOMCL6178,0
ORTHOMCL8079,0
ORTHOMCL10523,0
ORTHOMCL12691,0
ORTHOMCL9841,0
ORTHOMCL21461,0
ORTHOMCL9149,0
ORTHOMCL16548,0
ORTHOMCL15044,0
ORTHOMCL17552,0
ORTHOMCL22411,0
ORTHOMCL7628,0
ORTHOMCL12344,0
ORTHOMCL16658,0
ORTHOMCL16301,0
ORTHOMCL14809,0
ORTHOMCL8679,0
ORTHOMCL15352,0
ORTHOMCL14788,0
ORTHOMCL7573,0
ORTHOMCL11613,0
ORTHOMCL7392,0
ORTHOMCL3599,0
ORTHOMCL10597,0
ORTHOMCL14304,0
ORTHOMCL11730,0
ORTHOMCL15565,0
ORTHOMCL13309,0
ORTHOMCL4090,0
ORTHOMCL21629,0
ORTHOMCL9472,0
ORTHOMCL4644,0
ORTHOMCL17828,0
ORTHOMCL15165,0
ORTHOMCL21298,0
ORTHOMCL14322,0
ORTHOMCL16502,0
ORTHOMCL16546,0
ORTHOMCL4698,0
ORTHOMCL10021,0
ORTHOMCL6018,0
ORTHOMCL7822,0
ORTHOMCL16048,0
ORTHOMCL5621,0
ORTHOMCL13969,0
ORTHOMCL15213,0
ORTHOMCL14406,0
ORTHOMCL8112,0
ORTHOMCL10376,0
ORTHOMCL14898,0
ORTHOMCL15523,0
ORTHOMCL12774,0
ORTHOMCL9098,0
ORTHOMCL5484,0
ORTHOMCL11098,0
ORTHOMCL10229,0
ORTHOMCL11928,0
ORTHOMCL14402,0
ORTHOMCL17959,0
ORTHOMCL11752,0
ORTHOMCL9316,0
ORTHOMCL8189,0
ORTHOMCL5936,0
ORTHOMCL12346,0
ORTHOMCL21256,0
ORTHOMCL11018,0
ORTHOMCL17753,0
ORTHOMCL4244,0
ORTHOMCL13664,0
ORTHOMCL8285,0
ORTHOMCL9419,0
ORTHOMCL18406,0
ORTHOMCL10900,0
ORTHOMCL5787,0
ORTHOMCL11303,0
ORTHOMCL12065,0
ORTHOMCL18523,0
ORTHOMCL11331,0
ORTHOMCL7332,0
ORTHOMCL7300,0
ORTHOMCL5022,0
ORTHOMCL5908,0
ORTHOMCL18098,0
ORTHOMCL8611,0
ORTHOMCL5720,0
ORTHOMCL9095,0
ORTHOMCL4678,0
ORTHOMCL18602,0
ORTHOMCL1844,0
ORTHOMCL11397,0
ORTHOMCL16273,0
ORTHOMCL9254,0
ORTHOMCL19687,0
ORTHOMCL3789,0
ORTHOMCL8930,0
ORTHOMCL1807,0
ORTHOMCL3303,0
ORTHOMCL20698,0
ORTHOMCL14761,0
ORTHOMCL5995,0
ORTHOMCL17357,0
ORTHOMCL4821,0
ORTHOMCL21116,0
ORTHOMCL4158,0
ORTHOMCL10424,0
ORTHOMCL17929,0
ORTHOMCL4980,0
ORTHOMCL14283,0
ORTHOMCL21521,0
ORTHOMCL5915,0
ORTHOMCL17409,0
ORTHOMCL8686,0
ORTHOMCL7681,0
ORTHOMCL22536,0
ORTHOMCL4806,0
ORTHOMCL15694,0
ORTHOMCL12961,0
ORTHOMCL10219,0
ORTHOMCL5075,0
ORTHOMCL19213,0
ORTHOMCL9913,0
ORTHOMCL13372,0
ORTHOMCL8236,0
ORTHOMCL21063,0
ORTHOMCL6611,0
ORTHOMCL10632,0
ORTHOMCL13702,0
ORTHOMCL14840,0
ORTHOMCL11110,0
ORTHOMCL3810,0
ORTHOMCL16009,0
ORTHOMCL20258,0
ORTHOMCL10356,0
ORTHOMCL19141,0
ORTHOMCL5437,0
ORTHOMCL21334,0
ORTHOMCL17846,0
ORTHOMCL20253,0
ORTHOMCL17327,0
ORTHOMCL14736,0
ORTHOMCL12905,0
ORTHOMCL11727,0
ORTHOMCL18195,0
ORTHOMCL1747,0
ORTHOMCL17769,0
ORTHOMCL13152,0
ORTHOMCL22446,0
ORTHOMCL17672,0
ORTHOMCL6059,0
ORTHOMCL2549,0
ORTHOMCL8447,0
ORTHOMCL1733,0
ORTHOMCL13381,0
ORTHOMCL3122,0
ORTHOMCL3863,0
ORTHOMCL4101,0
ORTHOMCL17662,0
ORTHOMCL2547,0
ORTHOMCL21793,0
ORTHOMCL1720,0
ORTHOMCL5738,0
ORTHOMCL10110,0
ORTHOMCL7679,0
ORTHOMCL13430,0
ORTHOMCL5690,0
ORTHOMCL536,0
ORTHOMCL9736,0
ORTHOMCL11765,0
ORTHOMCL14907,0
ORTHOMCL12370,0
ORTHOMCL7788,0
ORTHOMCL9551,0
ORTHOMCL11221,0
ORTHOMCL19206,0
ORTHOMCL20352,0
