gene,score
679,-3
680,-1
681,-1
682,5
684,5
686,-4
687,0
689,-3
691,0
693,-19
694,-4
696,-2
697,-1
698,0
702,0
703,2
704,1
705,0
706,2
707,1
708,-1
710,0
711,4
712,-3
713,1
716,1
717,2
718,1
719,0
722,0
723,0
725,2
726,0
728,0
729,0
731,0
732,-1
734,-2
735,2
736,0
737,0
738,1
739,-1
740,0
741,0
742,-4
743,0
745,0
746,-4
747,-1
751,5
752,-1
753,-2
754,-4
756,-1
757,-1
758,0
759,0
760,0
761,-1
762,-4
763,0
764,1
765,-1
766,0
767,-5
768,-1
770,-1
771,0
772,0
773,0
774,3
775,-1
776,1
777,0
778,0
779,-5
780,0
781,0
782,-1
783,-3
784,7
785,0
786,-2
787,-1
788,-3
789,-1
790,-2
798,-1
799,0
801,0
802,0
803,0
804,1
805,0
806,0
807,0
812,-1
813,0
814,1
816,-2
818,-1
821,-2
822,-1
823,0
824,0
825,-1
826,1
827,0
828,-2
829,-3
830,-6
831,0
833,-2
834,-4
835,-2
836,-2
838,-4
839,-3
840,-7
841,-1
843,-7
844,-1
846,0
848,0
849,1
850,-1
851,-10
852,-3
853,-3
854,-2
855,-4
857,1
858,-2
859,-2
861,-11
862,1
863,-2
864,1
865,0
866,0
867,-2
868,-7
869,-7
870,0
871,0
872,-2
873,-8
874,-2
876,3
877,-2
878,1
879,0
881,-5
882,0
883,-5
884,1
887,0
888,1
889,-6
891,0
892,-2
893,-1
894,-2
895,1
896,-11
897,-1
898,3
899,-1
900,-2
901,-7
902,0
905,-2
906,0
907,0
908,-4
910,-7
911,0
912,-1
914,0
915,0
916,0
917,0
918,-1
919,-7
920,3
921,-2
922,-6
924,-7
925,-6
926,-5
927,-2
928,0
929,1
931,-1
933,-3
936,-1
938,-1
939,-6
940,0
941,0
942,-6
943,-4
945,-3
946,-5
949,1
950,-1
953,-1
954,3
955,-1
957,-1
958,0
959,-3
960,0
962,-2
963,0
964,0
965,0
966,-1
967,-2
968,0
971,0
972,0
973,0
974,-2
975,-1
976,0
978,-6
979,1
980,-2
981,0
983,0
984,5
985,0
986,-1
987,-1
988,-1
989,-1
990,1
991,3
992,-1
993,-1
995,-7
996,-2
997,-1
998,1
999,2
1000,-2
1001,-5
1002,2
1003,-5
1004,-5
1005,-6
1007,-2
1008,0
1009,1
1010,2
1011,-3
1012,1
1015,0
1016,-2
1017,-2
1018,-1
1019,2
1020,0
1022,2
1024,-1
1025,0
1026,1
1027,1
1028,3
1030,3
1032,-1
1034,2
1035,-2
1037,1
1038,2
1039,-5
1041,1
1042,1
1043,-1
1044,-1
1046,0
1051,1
1052,0
1054,-2
1055,0
1056,0
1058,-2
1059,-1
1061,-1
1063,-3
1064,0
1065,-3
1066,-5
1067,-3
1068,0
1069,-2
1072,-25
1074,-3
1078,-3
1079,-2
1080,0
1081,-2
1082,1
1084,-2
1085,-5
1086,-1
1089,-3
1090,1
1091,-3
1092,0
1093,-3
1094,-1
1095,0
1098,-1
1101,-3
1102,0
1104,-8
1106,-4
1108,-2
1109,0
1110,0
1111,-3
1112,4
1113,-2
1116,1
1117,-11
1119,-1
1122,-3
1123,-1
1124,2
1125,-7
1126,-1
1127,0
1128,-5
1130,-2
1131,-2
1134,0
1135,-1
1136,-1
1137,-2
1141,-1
1142,-4
1143,1
1145,0
1146,0
1148,-1
1149,0
1151,7
1153,0
1155,1
1159,0
1160,0
1161,-1
1162,-1
1164,-2
1165,-8
1166,-2
1168,0
1169,-2
1170,3
1171,-2
1173,-1
1175,0
1176,-1
1177,-2
1178,-4
1180,5
1181,-1
1182,0
1184,1
1185,-1
1187,-3
1189,-17
1190,0
1191,0
1192,-2
1194,3
1195,-1
1196,-4
1197,-2
1198,-3
1199,-2
1200,-1
1201,0
1203,-4
1205,0
1206,0
1208,1
1210,3
1213,1
1214,0
1216,1
1217,-1
1218,1
1220,-1
1221,-1
1222,3
1223,-4
1224,0
1225,0
1227,-2
1228,0
1229,-3
1230,0
1232,-1
1234,-1
1235,1
1239,1
1240,0
1245,2
1249,0
1252,1
1253,2
1255,1
1257,0
1258,2
1259,1
1261,-4
1262,0
1263,2
1264,4
1266,1
1267,-1
1268,-2
1270,-2
1272,0
1275,-1
1276,-1
1277,-3
1280,-2
1281,1
1282,-7
1285,0
1287,-6
1288,1
1289,-2
1291,-2
1294,-1
1295,-1
1298,-2
1299,0
1300,2
1304,0
1307,-3
1308,0
1309,-2
1310,0
1311,-1
1312,-1
1313,-2
1314,-3
1316,0
1317,-1
1318,-1
1319,-1
1321,-4
1322,-1
1323,0
1325,1
1326,-6
1327,-21
1328,-8
1329,1
1332,-7
1333,-1
1335,-4
1337,0
1338,-3
1339,0
1342,-2
1344,-6
1345,1
1347,0
1348,-1
1349,-2
1353,0
1356,0
1357,4
1359,0
1361,0
1362,0
1363,-2
1364,0
1366,1
1369,-3
1370,-3
1371,-4
1375,0
1378,-2
1379,1
1380,-3
1381,1
1382,0
1385,-6
1387,-3
1390,-3
1391,1
1392,0
1393,-7
1396,-4
1397,0
1399,0
1400,5
1401,-1
1402,-2
1403,-18
1404,0
1405,1
1406,-1
1408,-3
1409,-1
1410,0
1411,-2
1412,0
1413,-1
1414,6
1415,0
1416,-1
1420,0
1421,-3
1423,1
1424,0
1426,2
1427,1
1428,0
1430,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,-2
1439,-1
1440,0
1441,4
1444,-1
1446,-1
1447,5
1448,1
1450,-3
1454,2
1455,-3
1456,-2
1457,2
1458,0
1461,-1
1463,1
1464,0
1467,0
1469,0
1471,1
1472,3
1474,0
1476,-3
1477,0
1478,-1
1479,-1
1483,-1
1484,0
1485,1
1488,0
1489,1
1491,0
1492,0
1495,-1
1496,-3
1498,-1
1500,0
1503,-3
1504,0
1505,-3
1506,0
1507,0
1508,-3
1509,0
1510,7
1512,0
1513,-2
1518,-2
1519,0
1520,2
1522,-1
1523,-1
1525,0
1527,-1
1528,-1
1530,0
1532,-3
1534,-4
1535,-2
1537,-1
1538,0
1539,0
1540,0
1541,1
1542,1
1543,1
1544,-3
1545,-1
1547,2
1549,0
1550,-1
1551,0
1552,1
1553,-2
1555,0
1556,1
1557,-3
1558,1
1559,-2
1560,-2
1561,0
1562,0
1564,-1
1565,-1
1566,0
1567,-1
1570,-1
1572,1
1576,0
1577,0
1578,-4
1579,-2
1581,-1
1582,-2
1583,5
1584,-1
1586,0
1588,-2
1589,1
1590,-1
1592,-1
1593,0
1594,1
1595,0
1596,1
1597,0
1598,-2
1603,-1
1604,-1
1605,-1
1606,0
1607,1
1611,-1
1612,-2
1613,-1
1614,0
1616,1
1617,0
1618,0
1619,0
1620,-4
1621,0
1622,0
1623,-1
1625,-1
1629,0
1631,0
1632,2
1633,-1
1634,0
1635,0
1637,-1
1638,-3
1639,0
1640,1
1644,0
1645,-2
1646,-3
1647,-2
1648,0
1649,2
1651,2
1653,0
1654,-1
1655,0
1656,-3
1659,-1
1660,-3
1661,2
1662,-2
1664,-2
1665,0
1666,1
1668,-3
1669,-2
1671,-4
1672,0
1673,-1
1674,0
1675,1
1676,-1
1677,1
1679,1
1680,-4
1681,0
1682,0
1683,-1
1685,2
1686,-1
1689,-1
1690,0
1691,0
1693,-2
1697,-1
1698,-1
1700,0
1701,-1
1702,-3
1704,1
1705,0
1707,-1
1708,-2
1710,-1
1711,2
1712,1
1713,-1
1714,-3
1716,0
1717,0
1719,0
1720,0
1721,1
1722,0
1723,0
1724,-1
1726,0
1727,0
1729,2
1730,2
1731,-3
1732,0
1733,-3
1734,3
1735,0
1736,0
1737,-3
1738,-1
1740,0
1742,1
1743,-1
1746,1
1747,0
1749,-1
1751,1
1752,-1
1753,1
1754,0
1755,0
1756,-1
1757,-2
1758,-1
1759,1
1761,-1
1763,1
1765,-1
1766,-2
1767,-4
1768,-3
1770,-2
1771,2
1772,0
1773,-1
1774,-3
1775,1
1776,0
1777,-3
1778,-1
1779,2
1780,-1
1781,-2
1783,0
1784,-1
1786,-3
1787,-1
1790,-1
1791,0
1792,-2
1793,2
1794,-1
1796,2
1797,1
1798,-1
1799,0
1801,-3
1802,-3
1803,-2
1804,-3
1806,-2
1807,1
1808,-1
1809,-6
1810,-5
1811,0
1812,4
1813,0
1814,1
1816,0
1818,-1
1819,1
1820,0
1821,0
1823,0
1824,0
1825,-6
1826,0
1827,-2
1828,-1
1829,-2
1832,-1
1833,1
1834,0
1835,0
1839,0
1840,0
1842,-1
1843,-3
1844,0
1845,-2
1846,0
1847,-1
1848,-5
1849,-3
1850,1
1851,1
1853,-1
1857,0
1858,-1
1859,-1
1861,0
1863,-2
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,1
1871,-1
1874,0
1875,-1
1876,0
1877,0
1878,0
1879,-1
1880,1
1882,-1
1883,-1
1884,-4
1886,1
1888,0
1889,-6
1890,0
1891,0
1892,1
1893,1
1894,0
1895,-2
1897,-11
1898,0
1899,0
1900,0
1902,-2
1903,7
1904,3
1905,-3
1906,0
1907,1
1908,0
1909,1
1910,-2
1911,0
1912,0
1913,-1
1916,2
1917,1
1918,-1
1920,-2
1921,0
1922,-1
1923,0
1925,-1
1928,-1
1929,-1
1931,2
1932,-4
1933,-1
1934,2
1937,-1
1938,-1
1939,-1
1941,0
1942,-2
1943,2
1945,-1
1946,-4
1947,-5
1949,0
1950,0
1951,0
1952,-3
1953,-2
1955,-1
1956,-1
1957,1
1959,-2
1960,2
1961,0
1962,0
1964,1
1965,-1
1966,-2
1967,1
1968,-1
1970,-1
1971,2
1972,-3
1973,2
1974,-4
1975,0
1977,-1
1978,0
1979,-2
1981,0
1983,0
1984,-4
1985,0
1986,0
1987,-1
1988,-1
1989,0
1991,-3
1992,0
1994,-3
1995,-2
1996,-1
1997,-1
1998,-1
1999,2
2000,-4
2001,1
2002,2
2003,1
2006,1
2008,0
2010,-2
2011,-2
2012,-2
2013,-1
2014,0
2015,1
2016,0
2017,-2
2018,-2
2019,-3
2020,0
2022,-3
2023,1
2024,-2
2025,1
2027,-5
2028,0
2029,1
2030,0
2031,-2
2032,-1
2033,1
2034,-4
2035,1
2036,-1
2041,0
2042,3
2043,-1
2044,-1
2045,-1
2046,-5
2047,0
2050,0
2052,-3
2054,0
2055,0
2056,0
2059,1
2060,-1
2061,-1
2062,-1
2063,0
2065,0
2067,1
2069,0
2070,-2
2071,0
2072,-3
2073,-1
2074,0
2075,-5
2077,2
2079,-2
2080,0
2083,-4
2084,-2
2086,-2
2087,-4
2088,0
2090,0
2091,-3
2095,-1
2097,-1
2099,-3
2100,-4
2101,-1
2102,-2
2104,-4
2106,-8
2107,-1
2112,-2
2114,0
2116,-3
2118,-4
2119,-1
2121,-2
2122,0
2125,-2
2126,-2
2127,-1
2131,-1
2132,-1
2133,-1
2134,1
2135,1
2137,1
2138,0
2139,0
2140,0
2141,0
2142,-1
2143,-1
2144,2
2145,6
2146,0
2147,-2
2149,0
2150,-1
2151,0
2152,0
2153,2
2154,0
2155,-1
2156,-3
2157,1
2158,-1
2159,-1
2160,0
2161,2
2162,0
2163,1
2164,-5
2165,0
2166,0
2168,-6
2169,-2
2173,0
2174,1
2175,2
2176,0
2178,1
2179,-2
2180,-2
2183,-6
2184,2
2185,0
2186,0
2188,-2
2189,-1
2190,-3
2191,0
2192,0
2193,-3
2194,-3
2195,-1
2196,1
2198,-1
2199,-3
2200,-2
2201,1
2202,0
2204,0
2205,2
2206,0
2207,1
2208,-2
2209,0
2211,-3
2212,1
2213,0
2214,-2
2215,-7
2216,-2
2217,-6
2218,1
2219,1
2220,0
2221,-4
2224,-5
2226,0
2228,0
2229,-1
2230,0
2231,0
2232,0
2233,-3
2234,1
2235,-6
2236,-3
2237,0
2238,1
2239,-1
2240,-1
2241,4
2242,-3
2245,3
2247,-2
2248,-3
2250,-2
2251,-4
2252,1
2255,-6
2256,0
2257,-1
2258,-1
2259,-1
2260,-2
2261,-3
2262,-2
2263,-1
2264,-1
2265,0
2266,0
2267,-1
2268,-4
2269,-1
2271,-1
2272,-3
2273,1
2276,-2
2277,0
2278,-1
2280,-5
2281,1
2282,-4
2284,-3
2285,0
2286,-1
2287,0
2288,0
2290,1
2292,-1
2293,-2
2294,-3
2295,0
2296,0
2297,-1
2298,-1
2299,-4
2303,0
2304,-6
2306,-1
2307,1
2309,0
2310,-1
2313,0
2315,-2
2316,0
2317,-1
2318,-3
2319,-2
2320,-4
2322,0
2323,0
2325,0
2326,0
2327,1
2329,-3
2331,0
2333,-1
2334,-2
2335,0
2337,-3
2338,1
2339,0
2340,0
2341,0
2343,-1
2344,-3
2345,-4
2346,-1
2347,-1
2348,-5
2349,-2
2350,-3
2351,-2
2355,1
2356,-2
2359,4
2360,-1
2361,-1
2362,0
2365,-6
2366,-2
2367,-5
2368,0
2369,0
2370,-1
2371,-1
2372,0
2373,-4
2375,1
2376,-2
2377,-5
2378,-4
2379,-1
2381,-2
2382,-2
2383,0
2384,-1
2385,-2
2386,-3
2387,0
2388,-2
2390,0
2391,-1
2392,-3
2393,1
2394,0
2395,1
2398,-5
2399,-2
2400,-4
2401,-1
2402,5
2404,-2
2405,-2
2406,-3
2408,0
2409,0
2412,-1
2413,-1
2415,-1
2417,-1
2418,1
2419,-1
2420,1
2421,2
2422,0
2423,0
2425,1
2428,-2
2429,0
2430,0
2431,3
2432,-1
2433,-2
2435,-1
2439,-1
2440,-4
2441,1
2442,1
2443,-3
2444,2
2445,0
2446,-2
2447,-1
2448,-3
2449,0
2450,0
2451,1
2452,4
2453,0
2454,-1
2455,7
2456,0
2457,-2
2458,-1
2459,-1
2460,0
2461,2
2462,-2
2463,1
2464,-1
2466,-2
2470,0
2471,0
2472,-5
2473,3
2474,1
2475,-1
2476,-2
2477,-5
2478,-6
2480,2
2481,1
2482,0
2483,2
2484,-1
2486,-2
2487,-5
2488,2
2489,0
2490,0
2493,1
2494,-2
2495,-3
2496,0
2497,0
2498,0
2499,-2
2502,1
2503,1
2505,0
2508,-1
2509,0
2510,2
2511,6
2513,0
2514,-1
2516,1
2519,-1
2520,1
2521,-1
2523,-2
2524,0
2525,1
2527,-3
2528,0
2530,-9
2531,2
2532,0
2534,-7
2535,0
2536,0
2537,2
2540,4
2541,-1
2542,-2
2543,-1
2544,-1
2545,1
2546,-2
2548,-2
2552,0
2553,2
2554,-1
2555,-2
2556,0
2557,0
2558,-1
2560,-2
2561,1
2563,0
2564,-1
2565,0
2566,-1
2567,-5
2568,1
2569,0
2570,1
2572,1
2574,-2
2577,1
2578,0
2579,2
2580,-10
2581,-2
2582,2
2583,-1
2584,0
2586,6
2587,0
2588,0
2589,-4
2590,-1
2591,1
2592,-8
2593,-7
2594,-1
2595,0
2596,3
2597,0
2598,1
2600,0
2601,-4
2602,-4
2603,-1
2604,-10
2605,-4
2606,1
2607,2
2609,-3
2610,2
2611,-4
2612,-8
2613,-2
2615,0
2616,0
2617,3
2619,-6
2620,-2
2622,-4
2623,-1
2624,-6
2625,-5
2627,0
2629,0
2630,-4
2631,0
2633,0
2634,-1
2635,-1
2636,-9
2637,-3
2638,-1
2639,0
2640,-4
2641,-4
2642,-6
2643,0
2646,0
2647,0
2648,1
2649,-5
2650,-1
2651,-3
2652,-3
2653,-2
2655,-2
2656,-1
2657,1
2658,0
2659,0
2660,-1
2661,0
2662,-2
2663,0
2664,-1
2667,-2
2668,-1
2669,-1
2670,-2
2671,0
2672,-4
2674,-10
2675,1
2677,0
2678,-3
2679,-6
2680,-2
2681,-3
2684,-3
2688,0
2690,0
2691,0
2692,-12
2694,-5
2695,-4
2696,0
2697,-6
2698,-2
2699,-3
2700,0
2702,0
2703,2
2704,-1
2706,0
2707,0
2708,-4
2709,1
2710,-1
2711,-1
2713,0
2714,-2
2715,-11
2716,-1
2717,-2
2718,0
2719,-8
2720,0
2722,-2
2723,-3
2724,1
2725,2
2726,-1
2727,-1
2728,-3
2729,0
2730,-2
2731,0
2733,0
2734,-4
2735,-2
2736,-1
2737,0
2738,0
2739,-4
2740,-2
2741,-7
2743,1
2744,5
2746,0
2749,-1
2750,-1
2751,1
2752,-4
2753,1
2754,-6
2755,2
2756,-3
2758,1
2759,-3
2760,-2
2762,0
2763,1
2765,0
2766,0
2767,0
2768,1
2769,1
2771,0
2772,-1
2773,-1
2774,4
2775,-1
2776,2
2777,-1
2778,4
2779,-1
2780,-7
2781,-5
2782,-1
2783,1
2784,2
2786,-2
2787,0
2789,0
2790,-4
2791,-1
2792,0
2795,-1
2798,-3
2800,-1
2803,2
2805,1
2806,-1
2807,0
2808,0
2809,-1
2810,0
2811,-5
2812,0
2813,-6
2814,0
2816,-1
2817,0
2818,-3
2819,3
2821,0
2822,-14
2823,-4
2824,0
2825,-6
2826,-1
2827,-4
2828,-1
2829,1
2830,0
2831,0
2833,0
2834,-2
2835,0
2836,-1
2837,-4
2838,-1
2839,-4
2841,0
2842,0
2843,0
2844,-2
2845,2
2846,-2
2847,3
2848,-1
2849,-3
2850,1
2851,0
2852,0
2853,0
2854,-2
2855,-3
2856,-1
2857,0
2859,-1
2860,0
2861,-1
2862,-3
2864,0
2865,0
2866,-6
2867,0
2868,0
2869,-1
2870,-1
2871,-2
2872,0
2873,-1
2875,-3
2876,-2
2877,-6
2878,-2
2879,-3
2880,0
2882,-4
2883,-1
2885,-4
2886,0
2887,-6
2888,-1
2889,1
2891,-2
2892,0
2894,0
2895,-1
2896,-2
2897,-1
2898,0
2899,0
2900,0
2901,-1
2903,-1
2904,-1
2905,3
2906,-5
2908,-3
2909,-1
2910,-3
2911,0
2912,0
2913,0
2914,2
2915,-13
2916,-1
2918,-1
2919,-3
2920,-1
2921,1
2922,1
2923,-4
2924,0
2925,1
2928,-5
2929,-1
2930,-8
2931,-1
2932,0
2934,-2
2935,-2
2937,5
2939,-2
2940,-1
2941,0
2943,-1
2944,-2
2945,0
2946,0
2947,0
2948,0
2949,-2
2951,-4
2953,-1
2954,1
2957,-2
2958,0
2960,-6
2961,-2
2962,0
2964,0
2965,-3
2966,-5
2967,4
2968,-7
2969,-2
2970,-2
2971,-1
2972,0
2974,-4
2975,-6
2976,-4
2977,3
2978,-5
2979,-1
2980,0
2981,0
2982,0
2984,3
2985,1
2986,2
2987,2
2988,-1
2989,-1
2990,0
2992,0
2993,-7
2994,0
2995,-5
2996,0
2997,6
2998,2
3000,-1
3001,-2
3002,-1
3003,2
3004,-9
3005,0
3007,0
3008,-3
3009,1
3010,1
3011,0
3013,0
3015,-3
3017,1
3018,-5
3019,-2
3020,1
3023,-2
3024,0
3025,-3
3026,-5
3027,0
3028,-2
3029,-5
3030,-1
3031,-1
3032,-9
3033,-1
3034,1
3036,-1
3037,1
3038,-1
3039,0
3042,0
3043,-3
3045,-1
3046,-1
3047,2
3048,-9
3049,-1
3050,-1
3051,-1
3052,0
3053,0
3054,-3
3055,-1
3056,1
3058,0
3059,0
3061,1
3064,-3
3065,0
3066,-1
3067,-2
3068,-2
3069,-7
3070,0
3071,-1
3072,-2
3073,-3
3075,0
3076,2
3077,1
3078,0
3079,-2
3080,0
3081,-18
3085,-4
3086,-3
3087,-1
3088,-3
3089,-1
3090,-1
3092,0
3093,2
3095,-2
3098,0
3099,-11
3100,-1
3101,0
3103,-1
3104,-2
3105,7
3106,-3
3107,-2
3108,-1
3109,1
3110,-2
3111,-1
3114,-3
3115,4
3116,8
3117,-2
3118,-2
3119,-1
3120,2
3121,-3
3122,1
3123,-3
3125,-2
3127,1
3129,0
3130,-2
3131,-3
3132,-3
3133,-1
3134,-6
3135,1
3136,-10
3137,-8
3138,-5
3140,-1
3141,-2
3142,0
3144,2
3146,1
3147,5
3148,-2
3149,3
3150,2
3151,0
3152,-1
3153,-2
3154,-1
3155,-1
3156,6
3157,-1
3158,-5
3159,1
3160,0
3161,-2
3162,3
3163,1
3167,-1
3168,0
3169,-2
3170,-4
3171,-4
3172,-3
3173,0
3174,0
3175,0
3176,-1
3177,0
3178,-5
3179,0
3180,-2
3181,0
3182,0
3183,-7
3184,4
3185,1
3186,-3
3187,0
3189,2
3190,3
3191,0
3192,-1
3193,-4
3194,-3
3195,-2
3196,-2
3197,-3
3199,-1
3200,-2
3201,3
3202,0
3203,0
3204,0
3205,-5
3206,1
3207,-2
3208,-2
3209,0
3210,-3
3212,-3
3214,-2
3215,-2
3216,0
3217,-5
3219,-2
3221,-1
3222,-5
3223,-6
3224,-1
3225,-1
3226,-2
3227,-1
3228,-1
3229,-2
3230,-2
3231,0
3232,0
3233,-7
3237,1
3238,1
3239,0
3240,1
3242,-4
3244,1
3245,-3
3246,-2
3247,-3
3248,-1
3251,2
3252,-2
3253,-2
3254,0
3255,0
3256,0
3257,-1
3258,0
3259,-1
3260,-2
3261,0
3262,-5
3263,-2
3264,0
3265,3
3266,0
3268,-9
3270,-6
3271,0
3273,-2
3274,0
3275,-1
3276,0
ORTHOMCL10000,0
ORTHOMCL10002,0
ORTHOMCL10003,0
ORTHOMCL10008,0
ORTHOMCL1001,0
ORTHOMCL10013,0
ORTHOMCL10019,0
ORTHOMCL10021,0
ORTHOMCL10022,0
ORTHOMCL10025,0
ORTHOMCL10029,0
ORTHOMCL10030,0
ORTHOMCL10034,0
ORTHOMCL10035,0
ORTHOMCL10040,0
ORTHOMCL10047,0
ORTHOMCL10058,0
ORTHOMCL1006,0
ORTHOMCL10068,0
ORTHOMCL10069,0
ORTHOMCL10070,0
ORTHOMCL10076,0
ORTHOMCL10078,0
ORTHOMCL1008,0
ORTHOMCL10083,0
ORTHOMCL10097,0
ORTHOMCL10099,0
ORTHOMCL10102,0
ORTHOMCL10108,0
ORTHOMCL10111,0
ORTHOMCL10113,0
ORTHOMCL10124,0
ORTHOMCL1013,0
ORTHOMCL10141,0
ORTHOMCL10146,0
ORTHOMCL10147,0
ORTHOMCL10148,0
ORTHOMCL10150,0
ORTHOMCL10152,0
ORTHOMCL10158,0
ORTHOMCL1016,0
ORTHOMCL10160,0
ORTHOMCL10169,0
ORTHOMCL10170,0
ORTHOMCL10176,0
ORTHOMCL10192,0
ORTHOMCL10194,0
ORTHOMCL10198,0
ORTHOMCL10203,0
ORTHOMCL10209,0
ORTHOMCL10212,0
ORTHOMCL10214,0
ORTHOMCL10217,0
ORTHOMCL10219,0
ORTHOMCL10220,0
ORTHOMCL10221,0
ORTHOMCL10223,0
ORTHOMCL10224,0
ORTHOMCL10225,0
ORTHOMCL10227,0
ORTHOMCL10228,0
ORTHOMCL10229,0
ORTHOMCL10231,0
ORTHOMCL10232,0
ORTHOMCL10233,0
ORTHOMCL10234,0
ORTHOMCL10236,0
ORTHOMCL10237,0
ORTHOMCL10238,0
ORTHOMCL1024,0
ORTHOMCL10240,0
ORTHOMCL10241,0
ORTHOMCL10242,0
ORTHOMCL10243,0
ORTHOMCL10244,0
ORTHOMCL10245,0
ORTHOMCL10249,0
ORTHOMCL1025,0
ORTHOMCL10252,0
