ORTHOMCL17119	GO:0005887;GO:0004993;GO:0030594;GO:0051378;GO:0007198;GO:0001662;GO:0008283;GO:0035640;GO:0050795;GO:0042053;GO:0046883;GO:0014062;GO:0042428;GO:0007210;GO:0042310;GO:0016021;GO:0005886;GO:0004935;GO:0005622;GO:0008227;GO:0004989;GO:0007189;GO:0007188;GO:0007186;GO:0045886;GO:0008226;GO:0071418;GO:0071927;GO:0071928;GO:0003700;GO:0009566;GO:0030728;GO:0045887
ORTHOMCL19413	GO:0005887;GO:0004993;GO:0030594;GO:0051378;GO:0007198;GO:0001662;GO:0008283;GO:0035640;GO:0050795;GO:0042053;GO:0046883;GO:0014062;GO:0042428;GO:0007210;GO:0042310;GO:0005901;GO:0005737;GO:0016020;GO:0031965;GO:0005634;GO:0005886;GO:0030315;GO:0030018;GO:0004937;GO:0046982;GO:0007202;GO:0071880;GO:0007512;GO:0007568;GO:0060402;GO:0007267;GO:0060073;GO:0010507;GO:0001985;GO:0035024;GO:0001994;GO:0035265;GO:0007200;GO:0097195;GO:0045760;GO:0060452;GO:0010613;GO:0007204;GO:0070374;GO:0001996;GO:0043410;GO:1903997;GO:0090037;GO:0045987;GO:0032230;GO:0003084;GO:0001997;GO:0045907;GO:0042493;GO:0009725;GO:0016021;GO:0005622;GO:0004935;GO:0008227;GO:0004989;GO:0007211;GO:1900738;GO:0010578;GO:0007608
ORTHOMCL22934	GO:0005887;GO:0004993;GO:0030594;GO:0090722;GO:0051378;GO:0007198;GO:0001662;GO:0008283;GO:0035640;GO:0007186;GO:0050795;GO:0042053;GO:0046883;GO:0014062;GO:0042428;GO:0007210;GO:0042310;GO:0043203;GO:0016020;GO:0043025;GO:0008144;GO:0001965;GO:0005102;GO:0097114;GO:0031117;GO:0060259;GO:0005737;GO:0005768;GO:0005886;GO:0042802;GO:0007268;GO:0007187;GO:0007214;GO:0032098;GO:0016021;GO:0005622;GO:0004930;GO:0035556;GO:0009881;GO:0007602;GO:0018298;GO:0007601
ORTHOMCL20360	GO:0016021;GO:0005887;GO:0004993;GO:0007198;GO:0007610;GO:0008283;GO:0006260;GO:0050795;GO:0046883;GO:0007210;GO:0042310;GO:0005901;GO:0005737;GO:0031965;GO:0005634;GO:0005886;GO:0004937;GO:0046982;GO:0071880;GO:0007267;GO:0042593;GO:0001994;GO:0007200;GO:0007204;GO:0043410;GO:0045987;GO:0045907;GO:0055117;GO:0043235;GO:0004930;GO:0031210;GO:0030073;GO:0004969;GO:0001697;GO:0006955;GO:1990080;GO:0008227;GO:0001594;GO:0001662;GO:0007635;GO:0007606
ORTHOMCL3691	GO:0005737;GO:0005887;GO:0008144;GO:0004993;GO:0030594;GO:0051378;GO:0007198;GO:0046849;GO:0071312;GO:0035690;GO:0071502;GO:0007268;GO:0007631;GO:0002031;GO:0014063;GO:1904707;GO:0007205;GO:0050795;GO:0042310;GO:0005622;GO:0005886;GO:0004937;GO:0071880;GO:0007188;GO:0008283;GO:0007267;GO:0006259;GO:0007186;GO:0007275;GO:0001994;GO:0007200;GO:0008284;GO:0007204;GO:0045987;GO:0045907;GO:0004952;GO:0007189;GO:0016021;GO:0004989;GO:0004935;GO:0008227;GO:0007211;GO:1900738;GO:0010578;GO:0007608
ORTHOMCL22399	GO:0005887;GO:0004993;GO:0030594;GO:0007193;GO:0007268;GO:0050795;GO:0040012;GO:0006939;GO:0042310;GO:0005901;GO:0005737;GO:0016020;GO:0031965;GO:0005634;GO:0005886;GO:0030315;GO:0030018;GO:0004937;GO:0046982;GO:0007202;GO:0071880;GO:0007512;GO:0007568;GO:0060402;GO:0007267;GO:0060073;GO:0010507;GO:0001985;GO:0035024;GO:0001994;GO:0035265;GO:0007200;GO:0097195;GO:0045760;GO:0060452;GO:0010613;GO:0007204;GO:0070374;GO:0001996;GO:0043410;GO:1903997;GO:0090037;GO:0045987;GO:0032230;GO:0003084;GO:0001997;GO:0045907;GO:0042493;GO:0009725;GO:0016324;GO:0005769;GO:0043235;GO:0008179;GO:0001540;GO:0004941;GO:0051380;GO:0015459;GO:0042803;GO:0044877;GO:0007190;GO:0007189;GO:0045453;GO:0050873;GO:1904646;GO:0002032;GO:0002024;GO:0031649;GO:0040015;GO:0045986;GO:0002025;GO:2000969;GO:1901098;GO:0030501;GO:1904504;GO:0061885;GO:0010739;GO:0071902;GO:0031398;GO:0045944;GO:0006898;GO:0002028;GO:0009409;GO:0004952;GO:0007195;GO:0030672;GO:0035240;GO:0001591;GO:0048148;GO:0048149;GO:0007194;GO:0051481;GO:0051967;GO:1901386;GO:0060158;GO:0014059;GO:0043266;GO:0009636;GO:0001963;GO:0016021;GO:0005622;GO:0004977;GO:0008227;GO:0004989;GO:0006874;GO:1904068;GO:0007612;GO:0008049;GO:0000122;GO:0007211;GO:0030728;GO:0010841;GO:0051482;GO:1905050;GO:0060279;GO:0090328;GO:0060278;GO:0006979;GO:0042594;GO:0006351
ORTHOMCL15193	GO:0005887;GO:0004993;GO:0007193;GO:0007268;GO:0050795;GO:0040012;GO:0006939;GO:0042310;GO:0030594;GO:0051378;GO:0014827;GO:0009636;GO:0016021;GO:0005886;GO:0008227;GO:0001586;GO:0007198;GO:0007615;GO:0002121;GO:0008049;GO:0007208;GO:0045187;GO:0007210;GO:0030673;GO:0030425;GO:0012505;GO:0099055;GO:0099056;GO:0005882;GO:0016020;GO:0043025;GO:0014069;GO:0048786;GO:0051393;GO:0019899;GO:0001609;GO:0042802;GO:0046982;GO:0031802;GO:0007189;GO:0007188;GO:0006915;GO:0048143;GO:0008015;GO:0007596;GO:0006171;GO:0007267;GO:0006968;GO:0044267;GO:0007417;GO:0042755;GO:0060079;GO:0007186;GO:0006954;GO:0060080;GO:0007626;GO:0051899;GO:0046636;GO:0008285;GO:0043154;GO:0050728;GO:0040013;GO:0043524;GO:0006469;GO:0043116;GO:0048812;GO:0006909;GO:0014057;GO:2001235;GO:0045938;GO:0014049;GO:0050714;GO:0035815;GO:0032230;GO:0051968;GO:0035810;GO:0060134;GO:0007205;GO:0051924;GO:0051881;GO:0014061;GO:0048167;GO:0006355;GO:0001975;GO:0031000;GO:0007600;GO:0007271;GO:0001963;GO:0035249;GO:0042311;GO:0005622;GO:0007190;GO:0000187;GO:0031668;GO:0007588;GO:0007254;GO:0032722;GO:0002882;GO:0031284;GO:0032755;GO:0043306;GO:0010575;GO:0060087;GO:0004930;GO:0030828;GO:0016323;GO:0030054;GO:0045211;GO:0045202;GO:0016907;GO:0007197;GO:0007207;GO:0045987;GO:0003056;GO:0046541;GO:0015872;GO:0001696;GO:0060304;GO:0019226;GO:0045177;GO:0042995;GO:0030139;GO:0031748;GO:0035240;GO:0001591;GO:0008144;GO:0019904;GO:0007191;GO:0007195;GO:0050482;GO:0048148;GO:0006874;GO:0032922;GO:0002031;GO:0035483;GO:0050883;GO:0045776;GO:0060160;GO:0048715;GO:0051898;GO:0050709;GO:0032416;GO:0000122;GO:0008284;GO:0032467;GO:0060161;GO:0045840;GO:0045944;GO:0002016;GO:0030814;GO:0014059;GO:0019216;GO:0090325;GO:0040014;GO:0042220;GO:0045471;GO:0034776;GO:0043278;GO:0008542;GO:0070915;GO:0051482;GO:0035025;GO:0004980;GO:0004989;GO:1904068;GO:0007612;GO:0007211;GO:0030728;GO:0010841;GO:1905050;GO:0060279;GO:0090328;GO:0060278;GO:0006979;GO:0042594;GO:0006351;GO:0004935;GO:0071880;GO:1900738;GO:0010578;GO:0007608;GO:0045886;GO:0008188;GO:0004995;GO:0007218;GO:0007217
ORTHOMCL23275	GO:0005887;GO:0004993;GO:0007193;GO:0007268;GO:0050795;GO:0040012;GO:0006939;GO:0042310;GO:0030594;GO:0051378;GO:0014827;GO:0009636;GO:0016021;GO:0005886;GO:0008227;GO:0001586;GO:0007198;GO:0007615;GO:0002121;GO:0008049;GO:0007208;GO:0045187;GO:0007210;GO:0030673;GO:0030425;GO:0012505;GO:0099055;GO:0099056;GO:0005882;GO:0016020;GO:0043025;GO:0014069;GO:0048786;GO:0051393;GO:0019899;GO:0001609;GO:0042802;GO:0046982;GO:0031802;GO:0007189;GO:0007188;GO:0006915;GO:0048143;GO:0008015;GO:0007596;GO:0006171;GO:0007267;GO:0006968;GO:0044267;GO:0007417;GO:0042755;GO:0060079;GO:0007186;GO:0006954;GO:0060080;GO:0007626;GO:0051899;GO:0046636;GO:0008285;GO:0043154;GO:0050728;GO:0040013;GO:0043524;GO:0006469;GO:0043116;GO:0048812;GO:0006909;GO:0014057;GO:2001235;GO:0045938;GO:0014049;GO:0050714;GO:0035815;GO:0032230;GO:0051968;GO:0035810;GO:0060134;GO:0007205;GO:0051924;GO:0051881;GO:0014061;GO:0048167;GO:0006355;GO:0001975;GO:0031000;GO:0007600;GO:0007271;GO:0001963;GO:0035249;GO:0042311;GO:0005622;GO:0007190;GO:0000187;GO:0031668;GO:0007588;GO:0007254;GO:0032722;GO:0002882;GO:0031284;GO:0032755;GO:0043306;GO:0010575;GO:0060087;GO:0004930;GO:0030828;GO:0016323;GO:0030054;GO:0045211;GO:0045202;GO:0016907;GO:0007197;GO:0007207;GO:0045987;GO:0003056;GO:0046541;GO:0015872;GO:0001696;GO:0060304;GO:0019226;GO:0045177;GO:0042995;GO:0030139;GO:0031748;GO:0035240;GO:0001591;GO:0008144;GO:0019904;GO:0007191;GO:0007195;GO:0050482;GO:0048148;GO:0006874;GO:0032922;GO:0002031;GO:0035483;GO:0050883;GO:0045776;GO:0060160;GO:0048715;GO:0051898;GO:0050709;GO:0032416;GO:0000122;GO:0008284;GO:0032467;GO:0060161;GO:0045840;GO:0045944;GO:0002016;GO:0030814;GO:0014059;GO:0019216;GO:0090325;GO:0040014;GO:0042220;GO:0045471;GO:0034776;GO:0043278;GO:0008542;GO:0070915;GO:0051482;GO:0035025;GO:0004980;GO:0004989;GO:1904068;GO:0007612;GO:0007211;GO:0030728;GO:0010841;GO:1905050;GO:0060279;GO:0090328;GO:0060278;GO:0006979;GO:0042594;GO:0006351;GO:0004935;GO:0071880;GO:1900738;GO:0010578;GO:0007608;GO:0045886;GO:0008188;GO:0004995;GO:0007218;GO:0007217
ORTHOMCL14274	GO:0005887;GO:0004993;GO:0007193;GO:0007268;GO:0050795;GO:0040012;GO:0006939;GO:0042310;GO:0030594;GO:0051378;GO:0014827;GO:0009636;GO:0016021;GO:0005886;GO:0008227;GO:0001586;GO:0007198;GO:0007615;GO:0002121;GO:0008049;GO:0007208;GO:0045187;GO:0007210;GO:0030673;GO:0030425;GO:0012505;GO:0099055;GO:0099056;GO:0005882;GO:0016020;GO:0043025;GO:0014069;GO:0048786;GO:0051393;GO:0019899;GO:0001609;GO:0042802;GO:0046982;GO:0031802;GO:0007189;GO:0007188;GO:0006915;GO:0048143;GO:0008015;GO:0007596;GO:0006171;GO:0007267;GO:0006968;GO:0044267;GO:0007417;GO:0042755;GO:0060079;GO:0007186;GO:0006954;GO:0060080;GO:0007626;GO:0051899;GO:0046636;GO:0008285;GO:0043154;GO:0050728;GO:0040013;GO:0043524;GO:0006469;GO:0043116;GO:0048812;GO:0006909;GO:0014057;GO:2001235;GO:0045938;GO:0014049;GO:0050714;GO:0035815;GO:0032230;GO:0051968;GO:0035810;GO:0060134;GO:0007205;GO:0051924;GO:0051881;GO:0014061;GO:0048167;GO:0006355;GO:0001975;GO:0031000;GO:0007600;GO:0007271;GO:0001963;GO:0035249;GO:0042311;GO:0005622;GO:0007190;GO:0000187;GO:0031668;GO:0007588;GO:0007254;GO:0032722;GO:0002882;GO:0031284;GO:0032755;GO:0043306;GO:0010575;GO:0060087;GO:0004930;GO:0030828;GO:0016323;GO:0030054;GO:0045211;GO:0045202;GO:0016907;GO:0007197;GO:0007207;GO:0045987;GO:0003056;GO:0046541;GO:0015872;GO:0001696;GO:0060304;GO:0019226;GO:0045177;GO:0042995;GO:0030139;GO:0031748;GO:0035240;GO:0001591;GO:0008144;GO:0019904;GO:0007191;GO:0007195;GO:0050482;GO:0048148;GO:0006874;GO:0032922;GO:0002031;GO:0035483;GO:0050883;GO:0045776;GO:0060160;GO:0048715;GO:0051898;GO:0050709;GO:0032416;GO:0000122;GO:0008284;GO:0032467;GO:0060161;GO:0045840;GO:0045944;GO:0002016;GO:0030814;GO:0014059;GO:0019216;GO:0090325;GO:0040014;GO:0042220;GO:0045471;GO:0034776;GO:0043278;GO:0008542;GO:0070915;GO:0051482;GO:0035025;GO:0004980;GO:0004989;GO:1904068;GO:0007612;GO:0007211;GO:0030728;GO:0010841;GO:1905050;GO:0060279;GO:0090328;GO:0060278;GO:0006979;GO:0042594;GO:0006351;GO:0004935;GO:0071880;GO:1900738;GO:0010578;GO:0007608;GO:0045886;GO:0008188;GO:0004995;GO:0007218;GO:0007217
ORTHOMCL16834	GO:0005887;GO:0005886;GO:0004993;GO:0030594;GO:0051378;GO:0007193;GO:0007268;GO:0007186;GO:0007187;GO:0014827;GO:0050795;GO:0040012;GO:0009636;GO:0042310;GO:0005901;GO:0005737;GO:0031965;GO:0005634;GO:0004937;GO:0046982;GO:0071880;GO:0007188;GO:0008283;GO:0007267;GO:0042593;GO:0035556;GO:0007275;GO:0001994;GO:0007200;GO:0007204;GO:0043410;GO:0045987;GO:0045907;GO:0055117;GO:0016323;GO:0016021;GO:0001607;GO:0008188;GO:0007589;GO:0071465;GO:0007218;GO:0051928;GO:0009986;GO:0045121;GO:0043005;GO:0004930;GO:0001616;GO:0016520;GO:0017046;GO:0008154;GO:0008343;GO:0032869;GO:1990314;GO:0071222;GO:0097067;GO:0046697;GO:0036321;GO:0030252;GO:0009755;GO:0007611;GO:0032099;GO:0050728;GO:0046676;GO:0032691;GO:0045409;GO:0090327;GO:2000110;GO:0010700;GO:0042536;GO:1904468;GO:0032100;GO:1904000;GO:0045923;GO:0043568;GO:0040018;GO:0120058;GO:1904349;GO:1903672;GO:1905564;GO:1905333;GO:0060123;GO:0043134;GO:0051963;GO:0051969;GO:0071548;GO:0032355;GO:0032354;GO:0032094;GO:0060416;GO:0009725;GO:1904008;GO:0007283;GO:0042277;GO:0032870;GO:1901652;GO:0001602;GO:0001601;GO:0008015;GO:0007631;GO:0009881;GO:0007602;GO:0018298;GO:0007601;GO:0005768;GO:0009897;GO:0043231;GO:0031226;GO:0005654;GO:0001664;GO:0046625;GO:0038036;GO:0031532;GO:0001525;GO:0001955;GO:0007420;GO:0003245;GO:0016477;GO:0006935;GO:0045446;GO:0061384;GO:0030032;GO:0030595;GO:0051497;GO:0030182;GO:0030335;GO:0008284;GO:0051482;GO:0043547;GO:0050927;GO:0048661;GO:0045944;GO:0030500;GO:0045124;GO:0030155;GO:0003376;GO:0072678;GO:0019226
ORTHOMCL5961	GO:0005887;GO:0005886;GO:0004993;GO:0030594;GO:0051378;GO:0007193;GO:0007268;GO:0007186;GO:0007187;GO:0014827;GO:0050795;GO:0040012;GO:0009636;GO:0042310;GO:0005901;GO:0005737;GO:0031965;GO:0005634;GO:0004937;GO:0046982;GO:0071880;GO:0007188;GO:0008283;GO:0007267;GO:0042593;GO:0035556;GO:0007275;GO:0001994;GO:0007200;GO:0007204;GO:0043410;GO:0045987;GO:0045907;GO:0055117;GO:0016323;GO:0016021;GO:0001607;GO:0008188;GO:0007589;GO:0071465;GO:0007218;GO:0051928;GO:0009986;GO:0045121;GO:0043005;GO:0004930;GO:0001616;GO:0016520;GO:0017046;GO:0008154;GO:0008343;GO:0032869;GO:1990314;GO:0071222;GO:0097067;GO:0046697;GO:0036321;GO:0030252;GO:0009755;GO:0007611;GO:0032099;GO:0050728;GO:0046676;GO:0032691;GO:0045409;GO:0090327;GO:2000110;GO:0010700;GO:0042536;GO:1904468;GO:0032100;GO:1904000;GO:0045923;GO:0043568;GO:0040018;GO:0120058;GO:1904349;GO:1903672;GO:1905564;GO:1905333;GO:0060123;GO:0043134;GO:0051963;GO:0051969;GO:0071548;GO:0032355;GO:0032354;GO:0032094;GO:0060416;GO:0009725;GO:1904008;GO:0007283;GO:0042277;GO:0032870;GO:1901652;GO:0001602;GO:0001601;GO:0008015;GO:0007631;GO:0009881;GO:0007602;GO:0018298;GO:0007601;GO:0005768;GO:0009897;GO:0043231;GO:0031226;GO:0005654;GO:0001664;GO:0046625;GO:0038036;GO:0031532;GO:0001525;GO:0001955;GO:0007420;GO:0003245;GO:0016477;GO:0006935;GO:0045446;GO:0061384;GO:0030032;GO:0030595;GO:0051497;GO:0030182;GO:0030335;GO:0008284;GO:0051482;GO:0043547;GO:0050927;GO:0048661;GO:0045944;GO:0030500;GO:0045124;GO:0030155;GO:0003376;GO:0072678;GO:0019226
ORTHOMCL14276	GO:0005887;GO:0004993;GO:0007193;GO:0007268;GO:0030815;GO:0043197;GO:0016021;GO:0005886;GO:0001609;GO:0060079;GO:0050728;GO:0002686;GO:1900453;GO:0070256;GO:0003093;GO:0051930;GO:0005622;GO:0004938;GO:0071880;GO:0071881;GO:0007267;GO:0007186;GO:0005769;GO:0004941;GO:0007189;GO:1901098;GO:1904504;GO:0097746;GO:0006940;GO:0004969;GO:0048565;GO:0003382;GO:0001696;GO:0001698;GO:0048732;GO:0001697;GO:0006955;GO:0007613;GO:0045907;GO:0048167;GO:1901998;GO:0008542;GO:0004980;GO:0035556;GO:0042438;GO:0043473;GO:0010739;GO:0051897;GO:0090037;GO:0045944;GO:0019233;GO:0016907;GO:0005502;GO:0008020;GO:0007602;GO:0018298;GO:0042752;GO:0016056;GO:0048511;GO:0007601
ORTHOMCL18437	GO:0005887;GO:0005886;GO:0004993;GO:0030594;GO:0051378;GO:0007193;GO:0007268;GO:0007186;GO:0007187;GO:0016021;GO:0004930;GO:0030673;GO:0016323;GO:0043197;GO:0005783;GO:0099055;GO:0099056;GO:0043025;GO:0014069;GO:0048786;GO:0043195;GO:0031683;GO:0001609;GO:0001664;GO:0031072;GO:0032795;GO:0004629;GO:0046982;GO:0001883;GO:0000186;GO:0097190;GO:0007267;GO:0050890;GO:0050965;GO:0060079;GO:0006954;GO:0016042;GO:0002674;GO:0043066;GO:0045776;GO:0097756;GO:0055118;GO:0008285;GO:0042323;GO:0014050;GO:0046888;GO:0002686;GO:0050995;GO:1900453;GO:0070256;GO:0032900;GO:0035814;GO:0032229;GO:0051967;GO:0007399;GO:0006909;GO:0045777;GO:0045741;GO:0032244;GO:0002793;GO:0043268;GO:0035307;GO:0006612;GO:0003093;GO:0002087;GO:0051930;GO:0060087;GO:0001666;GO:0007165;GO:0001659;GO:0016020;GO:1901363;GO:0004969;GO:0071420;GO:0048565;GO:0003382;GO:0001696;GO:0001698;GO:0048732;GO:0001697;GO:0006955;GO:0007613;GO:1900139;GO:0045907;GO:0048167;GO:1901998;GO:0008542;GO:0005622;GO:0004935;GO:0008227;GO:0004989;GO:0071880;GO:0007211;GO:1900738;GO:0010578;GO:0007608
